,Product ID,Category,Sub-Category,Product Name,Unit Price
310,TEC-CO-10004042,Technology,Copiers,"Brother Wireless Fax, Laser",378.81
311,OFF-BI-10002172,Office Supplies,Binders,"Acco Binding Machine, Recycled",51.45
313,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99
314,FUR-FU-10000666,Furniture,Furnishings,"Rubbermaid Frame, Black",109.89
315,FUR-BO-10004565,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",98.2
316,OFF-ST-10001222,Office Supplies,Storage,"Eldon Shelving, Single Width",48.45
317,OFF-ST-10000632,Office Supplies,Storage,"Rogers Shelving, Single Width",62.16
318,TEC-CO-10002788,Technology,Copiers,"Hewlett Personal Copier, Digital",143.91
319,OFF-EN-10002789,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",19.29
320,FUR-CH-10004049,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",51.69
321,FUR-BO-10002679,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",83.4
322,FUR-FU-10004339,Furniture,Furnishings,"Deflect-O Frame, Black",73.36
323,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",11.37
324,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",11.66
325,OFF-FEL-10003785,Office Supplies,Storage,"Fellowes Shelving, Industrial",58.32
327,OFF-AR-10001823,Office Supplies,Art,"BIC Highlighters, Blue",18.93
328,OFF-BI-10001987,Office Supplies,Binders,"Acco Binding Machine, Economy",34.06
329,TEC-AC-10004451,Technology,Accessories,"SanDisk Mouse, Bluetooth",25.54
330,OFF-PA-10001323,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",26.49
331,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",15.28
332,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",19.4
333,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",29.99
334,TEC-PH-10001427,Technology,Phones,"Motorola Headset, Full Size",54.02
335,FUR-FU-10000628,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",18.84
336,OFF-LA-10003955,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set",8.16
337,OFF-ADV-10002549,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",14.04
338,OFF-AR-10002897,Office Supplies,Art,"BIC Markers, Water Color",29.61
339,OFF-AR-10002486,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",19.34
340,OFF-PA-10002363,Office Supplies,Paper,"Eaton Message Books, Recycled",13.66
341,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48
342,FUR-CH-10004652,Furniture,Chairs,"Hon Bag Chairs, Black",28.48
343,OFF-BI-10004553,Office Supplies,Binders,"Cardinal Binder, Clear",13.29
344,OFF-OIC-10000121,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",13.86
345,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,4.91
346,OFF-LA-10004774,Office Supplies,Labels,"Avery Shipping Labels, Alphabetical",11.67
347,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",5.08
348,OFF-IBI-10000440,Office Supplies,Binders,"Ibico Binder Covers, Clear",13.11
349,OFF-LA-10003487,Office Supplies,Labels,"Smead Shipping Labels, Adjustable",6.34
350,TEC-OKI-10002750,Technology,Machines,"Okidata Inkjet, Wireless",314.22
351,FUR-BO-10003913,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",150.33
352,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",145.98
353,TEC-CO-10000660,Technology,Copiers,"Hewlett Copy Machine, Color",261.87
354,OFF-ST-10000362,Office Supplies,Storage,"Eldon File Cart, Blue",126.96
355,TEC-PH-10000800,Technology,Phones,"Cisco Smart Phone, Full Size",652.68
357,FUR-TA-10000665,Furniture,Tables,"Bevis Computer Table, Fully Assembled",494.52
358,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15
359,FUR-BO-10000967,Furniture,Bookcases,"Ikea Library with Doors, Pine",364.74
360,TEC-PH-10004614,Technology,Phones,"Cisco Headset, Full Size",89.73
361,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",457.95
362,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",137.79
363,TEC-MA-10002874,Technology,Machines,"Epson Receipt Printer, Wireless",117.03
364,FUR-CH-10000488,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",83.28
365,TEC-CO-10003534,Technology,Copiers,"HP Fax and Copier, Digital",172.53
366,OFF-AR-10003554,Office Supplies,Art,"Stanley Canvas, Blue",49.47
367,TEC-MA-10003198,Technology,Machines,"Konica Phone, White",84.6
368,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",18.39
369,TEC-AC-10001564,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",44.13
370,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",22.05
371,OFF-AR-10001461,Office Supplies,Art,"BIC Canvas, Water Color",56.88
372,OFF-AR-10000584,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",29.01
373,OFF-SU-10001657,Office Supplies,Supplies,"Acme Box Cutter, High Speed",37.8
374,OFF-AR-10000387,Office Supplies,Art,"Sanford Highlighters, Water Color",18.93
375,OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium",26.37
376,OFF-LA-10000950,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",13.68
377,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",18.9
378,FUR-BO-10003384,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",123.06
379,FUR-BO-10004404,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",143.79
380,FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",467.43
381,FUR-CH-10001752,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",95.46
382,TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",378.3
383,OFF-ROG-10000191,Office Supplies,Storage,"Rogers Lockers, Wire Frame",210.69
384,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,63.0
385,OFF-BI-10002919,Office Supplies,Binders,"Acco Binder Covers, Durable",14.82
386,OFF-PA-10000994,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",17.76
387,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",7.28
388,OFF-AR-10002340,Office Supplies,Art,"Stanley Markers, Water Color",25.38
389,OFF-EN-10001990,Office Supplies,Envelopes,Staples,5.68
390,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,4.28
391,OFF-AP-10004958,Office Supplies,Appliances,"KitchenAid Stove, Black",379.72
392,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,149.99
393,TEC-PH-10001751,Technology,Phones,"Samsung Smart Phone, Cordless",639.0
394,TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed",126.9
395,OFF-AP-10003308,Office Supplies,Appliances,"KitchenAid Stove, Black",379.72
396,TEC-MA-10003351,Technology,Machines,"Okidata Card Printer, White",174.24
398,TEC-CO-10002567,Technology,Copiers,"Hewlett Fax and Copier, Laser",128.58
399,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98
400,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,88.84
401,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier, Laser",128.58
402,TEC-CO-10001968,Technology,Copiers,"Canon Personal Copier, Color",96.12
403,TEC-MOT-10001950,Technology,Phones,"Motorola Headset, Full Size",81.03
404,OFF-PA-10003139,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",16.62
405,OFF-AR-10003536,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",27.96
406,TEC-CO-10001756,Technology,Copiers,"Canon Personal Copier, Color",96.12
407,OFF-EN-10004788,Office Supplies,Envelopes,"Ames Mailers, Recycled",23.1
408,OFF-BIC-10003680,Office Supplies,Art,"BIC Highlighters, Blue",18.93
409,OFF-LA-10001185,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",7.14
410,OFF-EN-10000755,Office Supplies,Envelopes,"Ames Mailers, Recycled",23.1
411,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,5.98
412,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,5.28
413,OFF-HAR-10000495,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",9.36
414,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,6.68
415,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",459.0
416,OFF-AP-10002306,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",528.69
417,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,299.99
418,OFF-AP-10002361,Office Supplies,Appliances,"Hoover Microwave, Red",308.64
420,TEC-CIS-10000351,Technology,Phones,"Cisco Signal Booster, Cordless",154.68
421,TEC-CO-10003992,Technology,Copiers,"HP Ink, Color",130.14
422,TEC-AC-10000483,Technology,Accessories,"SanDisk Memory Card, Bluetooth",112.41
423,TEC-APP-10001965,Technology,Phones,"Apple Office Telephone, Full Size",66.57
424,FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",51.9
425,OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",56.91
426,FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",143.79
427,OFF-SU-10001731,Office Supplies,Supplies,"Acme Letter Opener, Serrated",26.91
428,FUR-CH-10003965,Furniture,Chairs,"Hon Rocking Chair, Red",130.62
429,OFF-SU-10001869,Office Supplies,Supplies,"Stiletto Scissors, Steel",23.01
430,TEC-MEM-10002005,Technology,Accessories,"Memorex Router, Erganomic",244.02
431,TEC-MA-10000686,Technology,Machines,"Epson Phone, Wireless",80.97
432,OFF-BOS-10001711,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",48.87
433,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89
434,OFF-BIC-10001510,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",29.28
435,OFF-CAR-10000202,Office Supplies,Binders,"Cardinal Binding Machine, Clear",49.23
436,OFF-LA-10000635,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",11.85
437,OFF-FA-10001521,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",10.98
438,OFF-FA-10002015,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",13.8
439,FUR-CH-10001429,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",463.92
440,OFF-AP-10001178,Office Supplies,Appliances,"KitchenAid Stove, Red",570.15
441,FUR-BO-10003706,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",148.17
442,FUR-TA-10004308,Furniture,Tables,"Lesro Wood Table, Adjustable Height",313.08
443,TEC-AC-10004487,Technology,Accessories,"Memorex Router, Erganomic",244.02
444,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",178.47
445,TEC-CO-10003965,Technology,Copiers,"Brother Ink, Laser",147.3
446,TEC-AC-10001754,Technology,Accessories,"SanDisk Memory Card, Bluetooth",74.94
447,FUR-CH-10003551,Furniture,Chairs,"Hon Swivel Stool, Black",161.22
448,OFF-ST-10004847,Office Supplies,Storage,"Tenex File Cart, Blue",133.2
449,OFF-SU-10001407,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",43.92
450,FUR-CH-10003109,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",95.44
451,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,79.99
452,TEC-AC-10003265,Technology,Accessories,"Belkin Router, Bluetooth",258.75
453,TEC-MA-10000327,Technology,Machines,"Epson Phone, Durable",81.09
454,TEC-AC-10004652,Technology,Accessories,"Belkin Mouse, Erganomic",38.52
455,TEC-AC-10000241,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",38.36
456,TEC-PH-10000641,Technology,Phones,"Motorola Headset, Full Size",81.03
457,FUR-BAR-10004553,Furniture,Tables,"Barricks Training Table, Rectangular",315.87
458,OFF-SU-10000997,Office Supplies,Supplies,"Fiskars Shears, Easy Grip",49.26
459,OFF-AP-10003971,Office Supplies,Appliances,"Hoover Toaster, Red",83.64
460,OFF-PA-10004480,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled",45.09
461,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",47.04
462,OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",14.01
463,FUR-FU-10002957,Furniture,Furnishings,"Tenex Stacking Tray, Durable",25.23
464,OFF-BI-10001621,Office Supplies,Binders,"Cardinal Binding Machine, Economy",49.77
465,OFF-SU-10002169,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",18.22
466,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",40.71
468,OFF-PA-10004746,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",21.12
469,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22
470,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",16.98
471,FUR-HON-10001558,Furniture,Chairs,"Hon Swivel Stool, Black",161.22
472,FUR-ELD-10004994,Furniture,Furnishings,"Eldon Clock, Duo Pack",56.58
473,OFF-SU-10004236,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",25.08
474,OFF-TEN-10001129,Office Supplies,Storage,"Tenex Shelving, Blue",54.66
475,OFF-ST-10000016,Office Supplies,Storage,"Eldon Folders, Blue",16.98
476,OFF-LA-10002107,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",10.17
477,FUR-FU-10003874,Furniture,Furnishings,"Advantus Door Stop, Erganomic",29.1
478,OFF-LA-10003140,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",4.38
479,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",4.28
480,OFF-IBI-10004959,Office Supplies,Binders,"Ibico Binder, Economy",15.48
482,OFF-SAN-10003285,Office Supplies,Art,"Sanford Pens, Fluorescent",12.36
483,TEC-CO-10000847,Technology,Copiers,"Canon Personal Copier, Laser",142.74
484,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB†Headset†-†headset†- Full size, Binaural",36.99
485,OFF-AR-10004115,Office Supplies,Art,"Sanford Markers, Blue",23.25
486,OFF-BI-10003022,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",19.2
487,OFF-SU-10001831,Office Supplies,Supplies,"Stiletto Scissors, High Speed",15.74
488,OFF-BI-10000787,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",6.66
489,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58
490,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,419.19
491,FUR-SAF-10001793,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",459.0
492,FUR-CH-10000660,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",455.52
493,TEC-SHA-10000971,Technology,Copiers,"Sharp Fax Machine, Color",297.09
494,FUR-CH-10001270,Furniture,Chairs,"SAFCO Rocking Chair, Black",88.32
495,FUR-BAR-10003465,Furniture,Tables,"Barricks Computer Table, Adjustable Height",475.41
496,OFF-SAN-10002323,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",46.74
497,FUR-CH-10000110,Furniture,Chairs,"Hon Bag Chairs, Red",45.15
498,OFF-XER-10002256,Office Supplies,Paper,"Xerox Note Cards, Recycled",26.28
499,OFF-ELD-10003038,Office Supplies,Storage,"Eldon Shelving, Blue",48.42
500,OFF-STA-10001636,Office Supplies,Art,"Stanley Markers, Water Color",25.38
501,OFF-PA-10004600,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",29.98
502,OFF-ACC-10000102,Office Supplies,Binders,"Acco Binding Machine, Clear",50.55
503,TEC-MA-10001831,Technology,Machines,"Konica Card Printer, Durable",175.29
504,OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",38.37
505,OFF-SU-10004119,Office Supplies,Supplies,"Acme Trimmer, Steel",29.32
506,TEC-AC-10004406,Technology,Accessories,"Memorex Keyboard, USB",71.55
507,FUR-BUS-10004121,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",145.89
508,OFF-FA-10003007,Office Supplies,Fasteners,"OIC Rubber Bands, Assorted Sizes",9.68
509,OFF-ELI-10000044,Office Supplies,Supplies,"Elite Ruler, Serrated",10.5
510,OFF-EN-10003661,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",5.54
511,TEC-AC-10001835,Technology,Accessories,"Belkin Mouse, Programmable",42.21
512,OFF-BIN-10000837,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",24.36
513,OFF-EN-10003675,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Recycled",31.08
514,OFF-AR-10000706,Office Supplies,Art,"Sanford Highlighters, Fluorescent",17.01
515,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,5.34
516,OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",11.37
517,OFF-LA-10001019,Office Supplies,Labels,"Hon Legal Exhibit Labels, Laser Printer Compatible",7.24
518,OFF-EAT-10001137,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",17.61
519,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,10.6
520,OFF-ACC-10002327,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal",13.8
521,OFF-IBI-10000779,Office Supplies,Binders,"Ibico Index Tab, Economy",10.41
522,FUR-TEN-10004549,Furniture,Furnishings,"Tenex Light Bulb, Durable",15.96
523,FUR-HON-10003871,Furniture,Tables,"Hon Conference Table, Fully Assembled",922.95
524,FUR-TA-10001089,Furniture,Tables,"Hon Computer Table, with Bottom Storage",494.43
525,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99
526,FUR-CH-10003746,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",457.95
527,OFF-ST-10003837,Office Supplies,Storage,"Tenex Lockers, Single Width",204.18
528,FUR-CH-10001313,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",83.28
529,OFF-ST-10003256,Office Supplies,Storage,"Eldon Shelving, Wire Frame",47.49
530,TEC-AC-10000844,Technology,Accessories,Logitech†Gaming G510s - Keyboard,84.99
531,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,310.95
532,FUR-BO-10004504,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",112.8
533,FUR-CH-10001674,Furniture,Chairs,"Office Star Chairmat, Adjustable",68.31
534,FUR-DAN-10004625,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",121.59
535,FUR-CH-10000994,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",144.66
536,FUR-CH-10004312,Furniture,Chairs,"Hon Bag Chairs, Set of Two",47.4
537,FUR-FU-10000069,Furniture,Furnishings,"Tenex Door Stop, Durable",40.92
538,OFF-SU-10004496,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",23.91
539,OFF-AR-10002538,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent",31.72
540,TEC-AC-10003861,Technology,Accessories,"Enermax Keyboard, Erganomic",81.27
541,TEC-PH-10001587,Technology,Phones,"Apple Headset, Cordless",50.74
542,OFF-SU-10001731,Office Supplies,Supplies,"Elite Letter Opener, High Speed",26.7
543,FUR-FU-10001640,Furniture,Furnishings,"Eldon Photo Frame, Black",58.11
544,OFF-AR-10000658,Office Supplies,Art,Newell 324,11.55
545,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99
546,OFF-BI-10001400,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",28.8
547,FUR-FU-10001674,Furniture,Furnishings,"Deflect-O Clock, Duo Pack",50.37
549,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71
550,TEC-MOT-10002372,Technology,Phones,"Motorola Speaker Phone, Full Size",131.07
551,OFF-XER-10003495,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",44.97
552,OFF-BI-10002354,Office Supplies,Binders,"Acco Binder, Clear",14.61
553,TEC-PH-10003405,Technology,Phones,"Apple Office Telephone, Full Size",44.38
554,OFF-HON-10001102,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",8.76
555,OFF-ST-10003243,Office Supplies,Storage,"Fellowes Folders, Blue",26.4
556,OFF-FEL-10001343,Office Supplies,Storage,"Fellowes Box, Wire Frame",18.75
557,OFF-EN-10001109,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",43.92
558,OFF-BOS-10000477,Office Supplies,Art,"Boston Canvas, Blue",53.64
559,OFF-STA-10001968,Office Supplies,Art,"Stanley Canvas, Water Color",52.65
560,OFF-AVE-10002311,Office Supplies,Binders,"Avery Binder Covers, Durable",12.57
561,OFF-PA-10000344,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",21.12
562,FUR-RUB-10001717,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",48.78
563,OFF-ST-10000542,Office Supplies,Storage,"Fellowes Folders, Industrial",26.88
564,TEC-AC-10001352,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",55.35
